publishedAt,authorDisplayName,textDisplay,likeCount
2023-10-10T23:05:40Z,@ahmadfathi6828,Pengalihan isu (fokus perhatian),0
2023-10-10T23:05:20Z,@flaminiapereira1781,Semoga keadilan bisa berdiri tegak di NKRI,17
2023-10-11T04:06:12Z,@Balikecikeke,Asallllll rakyatnya bersatu padu spt kasusnya sambo,0
2023-10-11T14:21:21Z,@lirikliriklaguterbaru7773,"Syulittt, duit segalanya sekarang, kgk peduli mau salah atau salah, di pengadilan jadi benar wkwkwkwk just kidd",0
2023-10-10T23:05:16Z,@robinhotsiringo5460,"Walaupun semua jalur hukum telah ditempuh,pemerintah harus hadir berusaha ntk melepaskan orang yg tertindas yg di penjara yg tidak bersalah.<br>Pemerintah harus punya terobosan kebijakan ntk melepas rakyatnya yg tdk bersalah tpi dipenjarakan.",18
2023-10-10T23:04:51Z,@FitriAni-mo5kv,"Kenapa Jesica membuka sedotan lebih dulu dan memasukan sedotan ke kopi yg akan di mimum mirna, <br>Pdhal mirna blm dtang.??????????<br><br>Berpikir cerdas,<br>Jgn mau di bodohin, dan mendukung pembodohan yg di Giring dari keraguan org2 yg bersilat lidah dan bertopeng,<br>Jesica itu pembunuh.",0
2023-10-10T23:04:00Z,@dayax5330,Bukan krn sianida tp krn maag akut tambah parah krn minum kopi dingin. Demi keadilan kasihan jika org tak bersalah,0
2023-10-10T23:02:34Z,@ajangnjuk9291,Untuk tim kuasa hukum Jesica dari sekarang antisipasi Edi darmawan untuk kabur ke luar negeri (dicekal) dikantor keimigrasian karena ada potensi melarikan diri.,0
2023-10-10T23:02:18Z,@neomukyeopta97,No outopsy = no case dari situ saja ini sudah pasti ada konspirasi,0
2023-10-10T23:02:06Z,@fannycrosby4949,"Kalau keracunan., Sianida hrs nya ada ditubuh bukan di meja atau digelas",0
2023-10-10T23:01:57Z,@dindazubaidah4402,Ini yang kata hotman paris dihukum berdasarkan opini dan pendapat orang bukan bukti fakta,0
2023-10-10T23:01:52Z,@wellemyobi2188,"<a href=""https://www.youtube.com/watch?v=alOOanmcVVc&amp;t=1650"">27:30</a> terserah dialah roy kiyosi, barang dia kok terserah mau taruh dimana sj, aneh",0
2023-10-10T23:01:45Z,@denysanamilke,"DVR CCTV hilang??? Diduga rekayasa CCTV??? yaaah saya rasa seluruh Rakyat Indonesia tahu, siapa yg ahli dalam hal tersebut. 😂😂<br>Bismillah.. bantu doa agar segera dibukakan jalan untuk keadilan di negri ini!! 🙏",10
2023-10-11T00:40:55Z,@brokenmissile,Ahlinya mengilangkan cctv siapa lagi kalo bukan Sambalado 😂,2
2023-10-11T01:54:29Z,@jumbo2218,FERDY SAMBO DKK😅🤣,1
2023-10-11T02:55:02Z,@SriWahyuni-vg8eg,Sambo lah 😂😂,0
2023-10-11T03:59:04Z,@annisaizzaati,inisial S ya 😂,1
2023-10-10T23:01:30Z,@zelinfebriani3146,Kita perlu orang orang jujur,0
2023-10-10T23:01:06Z,@katrox947,"Orang luar sudah mengurusi persenjataan negara mereka dan memperkuat senjata mereka,nah negeri konoha ,berita sianida yg gk berbobot disorot trus ,kacau negeri konoha 😅😅😅",0
2023-10-10T23:01:04Z,@oliviaputri3137,Kopi sianida rekayasa banyak sekali CCTV &amp; barang bukti dll,0
2023-10-10T23:00:29Z,@idakusfu4924,"sekarang sebagian masyarakat itu udah banyak yg nggk percaya sama keadilan indo, Semua orang yg berbicara bisa membuat opini pribadinya. Termasuk pihak mirna dan prof eddy yg yakin 100%jes pembunuhnya/yg membela jesika. Bisa aja itu di rekasaya dari pihak2 yg menjadi saksi apakah mereka jujur/berbohong, saya juga sebagai masyarakat yg masih ragu masih blum percaya 100% knapa? Karna itu blum dibuktikan kebenarannya sama ucapan2 mereka . Kalau yg disampaikan kita bisa percaya kalau itu bener2 dibuktikan dan ditunjukan ke masyarakat. Ditambah 1 lagi saya lihat di podcash deddy prof eddy juga bilang tentang kasus ini itu udah dibantu 2pihak ahli yg menentukan kapan waktu jes menaruhkan sianida tersebut ke kopi padahal bukti cctv nggk pasti dan hanya menduga. 2ahli Racun internasional itu katanya si prof melakukan ekperimen, nah saya bisa percaya kalau semuanya dibuktiin lagi dan masyarakat melihat. Jadi menurut pandangan saya baik prof eddy yg bilang 100% itu jes yg bersalah keknya harus membuktikan itu lagi dihadapan masyarakat agar sebagian masyarakat nggk ragu kalau jes pembunuhnya dan untuk pihak pembela jess juga harus membuktikan ucapan2nya tersebut jangan cuma di omongan doang😂 semuanya harus dibuka kembali dan di semua orang yg berbicara harus dibuktikan ucapannya",1
2023-10-10T23:00:16Z,@kristianmarbun4100,apapun omongan nya klo ga ada otopsi percuma,0
2023-10-10T23:00:15Z,@Raihan_8888,"Lah si RS kok masih aja dibilang ahli multimedia, hahahaha",0
2023-10-10T22:59:53Z,@agusapri7564,"MASA IYA KEAHLIAN/PEKERJAAN SEBAGAI POLISI TAPI GK TAHU TENTANG ATURAN PENYIDIK, PURA&quot; BODOH ATAU BODOH BENERAN NIH? <a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a> UDAH AGAK LAIN NIH POLISI KONOHA",0
2023-10-10T22:59:46Z,@richardsouhuwat2288,Roy Suryo bukan ahli di bidang digital forensik melainkan ahli di bidang gondola menggondol peralatan dapur di kementeriannya dulu 😂😂😂. Tv one sebaiknya pilih&quot; donk narsumnya kalo mau tayang,0
2023-10-10T22:59:43Z,@arsyadyusuf916,"<a href=""https://www.youtube.com/watch?v=alOOanmcVVc&amp;t=31"">0:31</a>",0
2023-10-10T22:59:28Z,@ersyesartika4995,"Hati2 mas roy ini ga bisa dipercaya ingat waktu sidang terakhir Jessica ,mas roy ini paling senang sampe ketawanya keterlaluan,sampe2 sy curiga ini orang.",1
2023-10-10T22:59:24Z,@artakamidi3068,"Melihat tangan yg tdk jelas, langsung di klaim memasukan racun, rasanya pembelaan yg kurang tepat. Lebih mungkin dan meyakinkan dari keterangan dr yg mengatakan tdk ada sianida di tubu korban.",0
2023-10-10T22:58:42Z,@fannycrosby4949,"Biasanya yg kasih uang adalah pihak tersangka kok yg kasih uang malah.pihak.korban , lebih aneh lagi kok klg korban memberi uang atau transpot kpd saksi ahli dari pihak prlaku .",0
2023-10-10T22:58:26Z,@westsew912,Bongkar....seret bpk bpk nya..,0
2023-10-10T22:56:27Z,@adesaungawi2647,Kompolnas juga berasumsi,0
2023-10-10T22:55:32Z,@ettechannel7591,"Biarlah yang lain heboh....kalau saya merasa semua sudah selesai di tahun 2016. Move on lah... ngapain bahas hal yang sudah lewat...biar yang berwenang yang mempejuangkan hak mereka. Mau PK berkali kali itu hak mereka ngapain kita ikut pusing😊 <br>Lebih baik kita memperbaiki hidup kita biar tidak kesandung hukum. <br>Menjalani hidup dengan baik bersama keluarga, untuk apa ikutan pusing mau kawal kasus hukum orang lain.<br>Saat kamu tersandung masalah hukum apakah orang tersebut akan balik datang bantu support kamu ?! Iya mungkin kalau kamu punya duit😊",0
2023-10-10T22:59:07Z,@DMD_PROJECT,"Setidaknya ada perbaikan hukum kedepannya, seandainya terjadi kepada kita atau keluarga, kalau hal janggal terus dibiarkan pasti akan semakin tumbuh",0
2023-10-10T22:54:48Z,@riyanasaimin7765,tetap benar penyelidikan polisi,0
2023-10-10T22:54:35Z,@maracika7254,"Si baju biru itu sapa sih,kok ngomongnya muter2,kliatan rekayasa😀😀 mutusin hukum kok dengan ilmu kira-kira😀😀",0
2023-10-10T22:54:34Z,@azlytube6710,Makin lama semakin jelas Jessica pelaku nya makin jelas banyak bgt orang bodoh dinegeeri wakandaaa😂😂😂 orang yang mati ga dipikirkan hahaha,0
2023-10-10T22:57:00Z,@DMD_PROJECT,Pikirin juga orang yang dipenjara kalau kemungkinan tidak bersalah,0
2023-10-10T22:54:09Z,@kumarasinatrya3984,hebat,0
2023-10-10T22:53:27Z,@hwangsiek5786,The best show,0
2023-10-10T22:53:25Z,@Komen.aja001,"Kyaknya di video dia memang mengambil sesuatu bukan menuangkan sesuatu, kecualai video di putar terbalik.",0
2023-10-10T22:53:20Z,@isnainizahrafahira9398,Akankah kasusnya terungkap??? semoga iya! Simple aja semua bukti terkuat ada di korban (mirna) tapi pihak keluarga tidak memperbolehkan autopsy! Hukum apakah ini🥹 ada permainan ternyata,0
2023-10-10T22:53:15Z,@salvadorsiritalo8340,Apa itu Roy Suryo.... ngk nyambung ceritannya dia lebih kepada provokatif,0
2023-10-10T22:52:15Z,@user-jt5ep3iy5k,Video harus perlu pembuktian.  Dan pertanyaannya setiap racun pasti meninggalkan jejak  dan bekas setelah diminum atau dimakan.  Lha.. Tidak ada bukti racun  setelah mirna mati  dan setelah 3 hari baru ada bukti.  Apa racun sianida  jalan keliling dulu? Aneh...,0
2023-10-10T22:50:42Z,@FitriAni-mo5kv,"Udah jelas jesica pelaku nya, CCTV di TKP tdk bisa berbohong",0
2023-10-10T22:50:15Z,@zaharathamrin9201,"Dulu aku ga ngerti masalh inj, taunya ya ada kasus jessica , kopi sianida , dan di vonis salah,,  tapi jika memang ada kebenaran harusnya para hakim intropeksi diri, ga takut ya pengadilan di ahirat,, mending selesai didunia daripada di akhirat hukum Allah sangat pedih,, bagi yg teleh memutuskan salah dan org muslim harusnya takut,,,, maaf bukan menggurui,, 🙏 , hukum di Indonesia harus ditegakan , semoga ALLAH SUBHANA WATAALA menolong kita , dengan memberi hidayah pada para penegak hukum ,Amiin,,",0
2023-10-10T22:49:30Z,@irullumba2136,Netvlix ?? gw blokir netvlix..,0
2023-10-10T22:48:34Z,@riskimuhammad143,"Kn ada bukti Vidio cctv nih,yang Jesica memasukan sesuatu,yang cuma tangan kliatan.<br>Pertanyaan ?<br>Jika ada Vidio cctv itu,coba liat dari sudut lain atau cctv yang lain,yang Jam sama menit detik sama.<br>Bner ga ada pergerakan tangan itu, Maksudnya Sama ga Sama cctv satu sama lain.<br>Semisalnya tidak ada atau berbeda atau cctv ini beda sendiri,dan sedangkan cctv lainya berkesamaan di detik menit yang sama.<br>Otomotis cctv Vidio yg di duga Jesica memasukan sesuatu itu,Vidio palsu.<br>Krna klo di studi banding, misalnya semua cctv di cek di detik menit jam yg sama (yg hanya hadap meja itu).<br>Semisalnya cctv pergerakan nya sama dn pas di cek ada cctv yg berbeda,di pastikan cctv itu hoax,krna tidak berkesesuaian dngan yg lain.<br>Bisa jadi di buat&quot;,Krna pas lalu sidang tidak di Jadiin barang bukti, mungkin takut di cek lebih dlem &quot;klo itu editan &quot;.<br>Knph di bilng editan?<br>Contohnya foto muka Mirna Yg awal di hadirkan itu muka pucet berwarna biru, Sedangkan kaya ahli klo orang keracunan sianida itu Berwarna merah.<br>Dn seiring jalan waktu, ayahnya ngasih bukti yg tidak sah ke hakim,bukti foto Mirna Mukanya berwarna merah wkkwwkw<br>Editan bukan foto itu",0
2023-10-10T22:48:23Z,@kaseanapadang9732,"Bebaskan Jessica dari semua tuduhan, banyak para oknum yg bermain disini. <br>BUKA LAGI KASUSUNYA.",2
2023-10-10T22:48:14Z,@adesaungawi2647,Orang akan lebih percaya abah yg bukan politikus daripada Roy Suryo yang politikus 😂,0
2023-10-10T22:47:36Z,@arjunalubis1921,Hukum di infonesia ditegakkan bukan berdasarkan fakta dan bukti nyata tapi selera dan sok kuasa apalagi di era sambo berkuasa negara rusak!.😊,0
2023-10-10T22:47:16Z,@ayikarh3185,"selalu aja begini ya dari dulu, tp masyarakatnya masih juga kemakan terus....<br>setiap ada kasus besar di pemerintahan, pasti ada pengalihan isu, dan herannya pasti selalu laku keras, mantap!!!",0
2023-10-10T22:47:08Z,@riqabendphil578,Tolong bebaskan jesicca.. Dia Punya masa depan.,0
2023-10-10T22:47:06Z,@nasgoristimewalogerit9095,"usut juga kematian ratusan petugas kpps,mereka semua manusia hrs jelas apa penyebab ratusan petugas kpps meninggal jgn ditutupi wahai penguasa!!!",0
2023-10-10T22:46:57Z,@lautdalam2683,mantap nih anggaran buat drama begini🤣,0
2023-10-10T22:46:09Z,@Binsar-up6gc,"Jadi ingat kasus pembunuhan brigadir J yg direkayasa, kok so so ya",0
2023-10-10T22:46:00Z,@wiwikngantang7611,Mana mungkin flem sm dgn kejadian nyata,0
2023-10-10T22:45:47Z,@deedee3355,"ada yang perlu dilihat disini, misalpun output tetap sama bahwa memang Jessica pelakunya, hal ini memperlihatkan sekali bahayanya media. Karena sebuah mini series di platform bebayar (Netflix) OPINI MASYARAKAT BEGITU MUDAHNYA DISETIR, yang dulu menghina Jessica, tiba tiba hari ini berubah 180 derajat, meminta keadilan untuk Jessica.",0
2023-10-11T00:07:10Z,@ponkycrl5594,"Trmsuk opini lu jg bang, output yg lu bilg juga pun  brdsarkan dari opini bukan brdasar pd bukti valid, samar bnyk celah dperdebatkn",0
2023-10-10T22:43:51Z,@hudana4881,saya tidak terpengaruh film dokumenternya...terlalu memaksakan untuk menggiring opini,0
2023-10-10T22:43:09Z,@stevenahmad1474,"Roy Suryo makin kesini makin kocak, kyk org stress. Apakah efek setelah jadi menteri? 😂",0
2023-10-10T22:41:49Z,@mariejoeshoep7548,"Kl video ini mmg ada, dan itu sbg alat bukti yg memberatkan pelaku, kenapa tidak dibuka di awal persidangan spy semua mjd lebih jelas. Atau ada pertimbangan lain, spt yg disampaikan  ke Karni Ilyas",0
2023-10-10T22:41:35Z,@zainalabidin7238,Ngeri ya para penegak hukum melalukan ini kepada yg tdk bersalah kasihan ya kepada yg dipitnah,0
2023-10-10T22:40:12Z,@mahathirsaragih3610,"Gara2 dokumenter itu, ini kasus rame lagi.",0
2023-10-10T22:40:02Z,@greed_killer,"Blum di autopsi sudah diblg ada sianida apalah polisi ini 😂😂😂. Menurut saya mereka cuma menduga mirna diracun pki kopi tapi mereka tidak tau racun apa? Trus dapatlah inspiration dari film The Hateful Eight yang saya baru dengar dari prof eddy yg blg jecisa habis nonton itu apa ga sebaliknya😂 muncullah sianida dan katanya zat ini gampang didapat diausie kl ga salah kata bapaknya dan ayahnya  uber sianida ini dimana2 digelas yg sudah diamankan manager restaurant dan ditubuh mirna gimana ya sianida awalnya ga ditubuh mirna setelah dipaksa2  keluarlah itu sianida ini sy taudnya dari podcast prof J 😂 Jikapun jesica bener iseng mskin lada (panas) di kopi mirna na sampai mati pun dia tidak akan mengakui masukin sianida! Memang bukan sianida x yg dipki 😂😂😂 bisa jadi bukan menuduh ya, karyawan iseng masukin lada ke minuman kopi buat masalah dicafe karna tidak puas dgn bosnya eh karna mirna memang ada masalah lambung menaun na kena da heartburn😂. Yg aneh rest ini tidak disegal buat di periksa anehnya manager dan karyawannya memberikan kesaksian yg memberatkan jesica. Dimana2 jika org makan/minum sesuatu yg menyebabkan kematian seseorang, restaurant ini hrsnya liable tapi disini nyatanya jecica yg dijadikan tumbal 😂 maklumlah sy juga baru tau bapaknya kaya dan sangat royal dan sudah bukan rahasia umum byk manusia mendewakan 1DR😅",0
2023-10-10T22:44:56Z,@nasrulnoerhidayat,"Mirna Meninggal 6 Januari 2016, Film The Hateful Eight ditayangkan secara perdana di Cinerama Dome pada tanggal 8 Desember 2015 dan dirilis di Amerika Serikat pada tanggal 25 Desember 2015. Jessica nonton di bioskop amerika emang? Aplikasi streaming juga belum secanggih sekarang. Konyol kalau mengatakan jessica terinspirasi dan sudah menonton film itu",1
2023-10-10T22:39:14Z,@Agus-wx3kd,TERLALU DIPAKSAKAN ITU TIDAK BAIK..,0
2023-10-10T22:39:08Z,@purnawarman998,Yassica kalau kamu tidak bersalah (yang tahu hanya Allah dan kamu) jangan minta grasi pada presiden walaupun kamu bebas karena ini berarti kamu memang pembunuh semoga Yassica tanah dan mereka yang zalim dapat hukuman dari Allah dnia akhirat,0
2023-10-10T22:38:27Z,@sahlanwiradesa9528,Itu hp siapa yg merekam  pk surya,0
2023-10-10T22:37:09Z,@Mathilda-hb5nu,"Ayo lah CCTV-NYA banyak, tapi  yg jelek yg ditampilkan",0
2023-10-10T22:36:08Z,@anvisionerandcreator8462,"Si roy suryo kenapa dah suka potong pembicaraan, yg ditanya kompolnas malah dia yg sok jawab",0
2023-10-10T22:35:55Z,@nungkiesulisty-4745,Kejanggalan kan,0
2023-10-10T22:35:52Z,@ahmadmirwanto6528,Hh mungkin,0
2023-10-10T22:35:51Z,@racgnazexillia5917,nenek lampir pun kna kasus.jgn spi dia marah,0
2023-10-10T22:35:41Z,@samuderajayafarm,"Roy,suryo,memang,lawan bicaranya,harusnya Rangga tuh.",0
2023-10-10T22:34:58Z,@ferrysetiawan4007,DARI SINI KITA BISA LIAT LEMAH NYA KOMPOLNAS YANG BISA DI LANGKAHIN SAMA YANG DIA AWASIN,0
2023-10-10T22:34:39Z,@ahmadmirwanto6528,Usut aja sanga sangat janggal,1
2023-10-10T22:33:53Z,@riqabendphil578,Masalah dari awal memang polisinya. 😅,1
2023-10-10T22:33:42Z,@iwan-pf6jq,"Yg menjadi pertanyaan kapan sianida itu dimasukan di kopi,jika benar tersangka yg menaruh sianida tersebut kedalam gelas kopi dan selama munggu korban apakah tidak ada efek paparan sianida kepada tersangka?",2
2023-10-10T22:32:18Z,@eeqlu,Rakyat tidak percaya lagi kepada polisi. Citra polisi dan jaksa dan hakim buruk  sekali terhadap penegakan hukum,0
2023-10-10T22:31:04Z,@eeqlu,Banyak asumsi yg dijadikan bukti. Banyak rekayasa seolah-seolah harus dipaksakan status tersangka si jessica . Dengan menuduh psikopat lah . Tidak adakah asas praduga tak bersalah yg dipakai kepolisian. Dan kedekatan bapak mirna si Edi cacing dengan Pak krisna murti dan sambo menjadi ke tidak profesionalan polisi dalam menangani kasus ini.,0
2023-10-10T22:31:04Z,@riqabendphil578,Duit berjalan. Auto ceritanya makin panjang berjalan.,0
2023-10-10T22:27:58Z,@misterius_791,tindakan bang jhonson buat ngakak ngakak kwkwkw tapi bener sihh yg dia bilangg,0
2023-10-10T22:27:22Z,@hazelnut6527,Bagi sy mmg Jessica bersalah. Ya kalau benar tidak salah pasti Tuhan sda bantu dia kerna ramainya pendukung Jessica yg mendoakn dia....selama 7 tahun berlalu belum juga ada bukti baru 🤷🏻 sy yakin dengan keputusan 15 hakim negara kerna yang menghakimi bukan satu dua org hakim tetapi 15 orang dari pelbagai peringkat. Yang memutuskan Jessica salah bukan polis ya tetapi hakim yang menilai.,0
2023-10-10T22:27:02Z,@bagustopik-pz6mm,Bebaskan jesica,0
2023-10-10T22:24:56Z,@user-li1mq9vw9b,Bebaskan or yg diragukan bersalah,0
2023-10-10T22:24:11Z,@ArieMirzha,Liat keahlian dr jaja dipersidangan sangat gamblang tapi lucu nya jpu meragukan ke ahlian dr jaja ini,1
2023-10-10T22:24:04Z,@Mathilda-hb5nu,"😂masa ada bukti yg pasti kok ga dibuka dipersidangan, buka aja dong.",0
2023-10-10T22:23:33Z,@awaludinawal8467,Pengalihan isuuu,0
2023-10-10T22:22:25Z,@rizalakbar5942,"Mengapa banyak orang Indonesia beranggapan bahwa Jesica tidak bersalah setelah lihat netflix<br>Ingat, kasus ini sudah sampai PK 2x, dimana jika sudab6 sampai di titik itu, brarti sudah di sidangkan oleh 15 hakim yg berbeda.<br>Dan salah satunya, oleh Alm. Hakim artedjo alkostar yg kita tau bagaimana integritas beliau !!!",0
2023-10-10T22:21:20Z,@racgnazexillia5917,whyuhidayt lbh logika .dri roy.roy blajar lgi sm lod rangga .d sklhkn d sunda land.,0
2023-10-10T22:21:12Z,@icardrichardxlix9486,Udah nih Ponpes Alzaytun..?,0
2023-10-10T22:21:09Z,@hfasido7794,Pengalihan isu.      Jangan terlena.  .  Harun masiku dimana. Korupsi merajalela. . Kpk  oh kpk.    ?,0
2023-10-10T22:21:02Z,@user-zb7si7co3d,Klo melihat sidangnya. Di film gak ada fakta baru apapun,0
2023-10-10T22:19:24Z,@perjalananwaktu9425,"<a href=""https://www.youtube.com/watch?v=alOOanmcVVc&amp;t=1399"">23:19</a> <a href=""https://www.youtube.com/watch?v=alOOanmcVVc&amp;t=1401"">23:21</a>",0
2023-10-10T22:17:37Z,@wariseyankchannel,Pengadilan sesat?,0
2023-10-10T22:17:18Z,@mhdmaulana9699,"Hanya dari penjelasan dr.jaja saja kita sudah bisa menyimpulkan,karna apa yg di jelasin nya semua pasti bisa di pertanggung jawabkan karna dia peneliti sianida itu sendiri",14
2023-10-19T21:46:52Z,@elsawenas7066,Syg banget msh mau ngomong terpotong durasi nya pdhl lg seru bgt dengerin,0
2023-10-10T22:15:47Z,@wayansudanayoga2230,Siapakah yang salah disini ?😁,0
2023-10-10T22:14:03Z,@vistazone7947,Yang menzalimi Jessica sudah yang terima karmanya yaitu Ferdi Sambo.,0
2023-10-10T22:14:03Z,@sajakkhadijah7591,Ayo tunjukkaan kekuatan netizen. Ungkap kebenaran,0
2023-10-10T22:14:03Z,@tyopoker2590,"mending bawa ke pengadilan international kalo bisa, hakimnya jauh lebih terpercaya 😆 dari pada di indonesia ini…. hmm capek deh",1
2023-10-10T22:12:49Z,@channel-mq7zc,Aneh,0
2023-10-10T22:12:47Z,@zamzam-so9bq,Om Reza aja di kasih uang sama bapaknya mirna walaupun uangnya di serahkan ke kpk.<br>Dan itu di akui bapaknya mirna.<br><br>Tidak menutup kemungkinan kubu bapaknya mirna semua di kasih uang buat beli permen😂,0
2023-10-10T22:12:11Z,@sheilas417,"Mohon maaf yaa ,saya sebagai cewek terkadang memang kalau datang pertama terus bawa paper bag suka secara tidak sengaja aja taro dimeja nanti serasa sempit saya taro bawah , terus waktu dibilang pertama kali Jesica pertama kali datang dia celingak celinguk itu sangat wajar karena dia baru pertama kali kesana dan pasti dia cari kursi yg enak dan kosong jadii gabisa dijadikan bukti yang kuat😅",2
2023-10-10T22:11:12Z,@ciptadihendriharto9814,Juragan panci ngapain diundang....😅,0
2023-10-10T22:10:48Z,@rickywijaya7789,"Percayalah ,,,gelombang justice for jessica yang bagi ku lbh nyaman memilih kata save jessica tdk akan berhenti hingga jessica menerima hak bebas nya,di AS ada kok kasus yg nyaris setengah abad dan terduga sudah di hukum mati namun krn upaya analis dan ahli tentu dgn kerja keras rupanya polisi salah tangkap,hakim salah menghukum mati seseorang! ,akan masiv!,save jessica!.",1
2023-10-10T22:09:32Z,@sh-om9wo,Mantap betul ahli digital forensik nya. Mampu menjelaskan dengan sederhana dan mudah di mengerti gak kayak roy suryo seolah² dia saja yg ahli,6
2023-10-11T06:49:24Z,@EnHaSiti3884,"Lagu indonesia raya saja, pak Roy juga ga hafal, wwkwkwkwk.",2
2023-10-11T10:09:48Z,@putri.jasmin99,Roy suryo soq paten 😂,0
2023-10-10T22:08:56Z,@proconsprocons9708,"Netizen Indonesia mayoritas LABIL. Dari awal saya yakin JESICA WONGSO ini lah pembunuh Mirna. Dan semakin amat sangat yakin setelah kasus ini mencuat kembali (berdasarkan bukti-bukti, proses pengadilan, Berita Acara para pihak). Boleh anda tdk percaya jaksa, saksi ahli, atau dokter di pengadilan yang kontra dengan keyakinan anda. Tapi jangan salah.....di kasus ini ada alm Bapak ALTIDJO ALKOSTAR. Hakim Agung MA yang terkenal BERSIH, BERINTEGRITAS, dan TIDAK BISA DISUAP. Dan ybs pun memutus sama. JESICA BERSALAH. Cukup satu nama itu saja menambah keyakinan saya bahwa Psikopat JESICA inilah pembunuh MIRNA SALIHIN. Case closed.",0
2023-10-10T22:08:36Z,@billskeepas6565,"Tolong jessica pak,kasian dia dan keluarga nya di ancam dan di paksa mengaku,jessica hanya gadis pendiam yg jd korban ambisi aparat dan orang tua mirna,mana mungkin orang mau membunuh di antar orang tua nya,krna wktu itu ayah jessica yg antar ke kafe olifer dan banyak kejanggalan lain nya,apalagi sambo yg menangani kasus ini ternyata pelaku kejahatan,pembunuh,rekasaya kasus dan penghapusan cctv",0
2023-10-10T22:07:52Z,@herdiherdiansyah7060,"Aneh kok gara2 film jadi ribut, waktu persidangan pada diam, hargai dong putusan pengadilan, klu TDK puas silakan banding atau minta grasi.",0
2023-10-10T22:07:39Z,@user-zy4ir5ms9i,"Bukan netizen kali, media yg ngangkat ngangkat, terutama tv one",0
2023-10-10T22:07:31Z,@user-tu8bg2nx3m,Sy bukan ahli forensik tidak paham masalah.kedokteran ttp menurut pemaparan Dr jaya senjak kasus ini bergulir sy pun    yakin kalau jessica itu hanya jd korban saja ....<br>Seandainya anak anak anda yg menghukum jessica bersalah berdasarkan asumsi dan pendapat para ahli tampa bukti yg akurat bagaimana perasaan anda ????<br>Sementara anda orang ygtak mampu bagaimana perasaan anda?????<br>Sepandai pandainya menyimpan bangkai suatu saat akan tercium jua ingat lah saudaraku azab illahi dunia ini hanya sementara apa guna kita disekolahkan hingga saat ini semua WNI wajib tau PANCASILA apa gunanya itu kita sebut dan kita banggakan !!!,0
2023-10-10T22:07:17Z,@user-yt7vf2wq8e,Host nya ngomong mulu,1
2023-10-10T22:07:11Z,@fanissalma,Kata dokter djaja disini orang yg menghalangi otopsi bisa jd pelakunya jg nah lohhh😂dsini pke logika bgt,0
2023-10-10T22:06:27Z,@zeinabie3355,1. Bapak Mirna mengatakan punya botol sianida &quot; Tolong di selidiki<br>2. Kesaksian saudara kembar mirna waktu di wawancara dikatakan mayat mirna berwarna biru &quot;Tolong di klarifikasi<br>3.Bapak mirna punya video / menyimpan video tersebut tapi tak  di tayangkan dalam persidangan (menyimpan barang bukti tanda nya menghalang halangi penyidik) ada hukumnya.<br>4. Pernyataan bapak mirna Pak Otto memeras keluarga Jessica (Fitnah ada hukumnya),58
2023-10-11T04:09:37Z,@retha_1914,"Denger dan lihat bpknya Mirna duh greget bngt rasanya,ngocehnya nerubah-rubah kyg adh yg di tutup&#39;&#39;in sih",2
2023-10-11T05:36:06Z,@deboragultom4715,Trus anda percaya Otto hanya dibayar semangkok bubur?😂😂😂😂😂😂😂,0
2023-10-11T07:41:01Z,@dianrudiana4774,"​@@deboragultom4715klo anda banyak baca, banyak sih pengacara yg gamau dibayar oleh clientnya. Karna itu jga bsa dipake buat naikin namanya",2
2023-10-11T09:44:56Z,@koreanrumpi5744,"@@deboragultom4715 Masuk akal kalau kasusnya itu adalah kasus nasional. Soalnya jadi pengacara di kasus nasional, yg dilirik Negara, biasanya Cita-cita atau target Seorang Pengacara",3
2023-10-11T14:08:38Z,@fatrawaty6662,​@@deboragultom4715iya sy percaya koq. Trus masalah anda apa wkwkwk,1
2023-10-10T22:05:13Z,@anisaauliaaulia726,Iya cocok itu pak harus otopsi,0
2023-10-10T22:04:43Z,@user-uc8ie2yi2g,TUHAN TURUN TANGAN,0
2023-10-10T22:03:58Z,@jalanjawa7160,Seruuu,0
2023-10-10T22:01:52Z,@bebyyeni1316,Pak otto bijak skali mantap pak,0
2023-10-10T22:01:45Z,@datlussaaris2030,Edi hasibuan Timses presiden nih..Asbun nih orang..😂😂😂,0
2023-10-10T22:01:42Z,@riqabendphil578,Dari sini Kita merangkum. Pak eddi otaknya. Jika pun eddi saat itu menyalahkan dengan sangat kukuh ingin Jessica bersalah. Kenapa video itu tidak waktu di tunjukan..waktu di persidangan. 😅😅Parah bangat. Sebenarnya Jessica itu siapa kok sampai ak edi kek gitu.,0
2023-10-10T22:01:34Z,@eyangsimo6929,"Mau diulang lagi pengalihan isu jaman SBY (demokrat),  masyarakat akan diberikan informasi murahan dari pagi sampai malam, cuma sinetron gak bermutu<br> Lupa kasus Rempang, harga barang 2;naik, pertumbuhan konomi hancur.<br>Panik karena pendukung anies lebih banyak dari yang lain.<br>Panik karena anies mau jadi pr esiden.",0
2023-10-10T22:00:35Z,@Short_vd945,DURASI DURASI ITELLLLL,0
